date,AvgTemp,Country
2019-09-20,70.56993464052287,US
2019-09-21,71.80130718954248,US
2019-09-22,71.9326797385621,US
2019-09-23,72.01111111111109,US
2019-09-24,68.88169934640524,US
2019-09-25,70.18954248366015,US
2019-09-26,70.22418300653591,US
2019-09-27,69.57581699346407,US
2019-09-28,69.54379084967319,US
2019-09-29,69.20588235294116,US
2019-09-30,69.81111111111109,US
2019-10-01,70.056862745098,US
2019-10-02,69.39803921568628,US
2019-10-03,66.16535947712416,US
2019-10-04,63.63267973856206,US
2019-10-05,61.93594771241828,US
2019-10-06,63.62352941176473,US
2019-10-07,63.46405228758167,US
2019-10-08,59.82745098039216,US
2019-10-09,61.12156862745097,US
2019-10-10,60.530065359477106,US
2019-10-11,57.13790849673203,US
2019-10-12,53.489542483660095,US
2019-10-13,55.32810457516344,US
2019-10-14,57.60261437908495,US
2019-10-15,58.739869281045756,US
2019-10-16,57.58169934640524,US
2019-10-17,55.04705882352942,US
2019-10-18,55.462745098039214,US
2019-10-19,55.85032679738555,US
2019-10-20,57.730718954248374,US
2019-10-21,58.38823529411761,US
2019-10-22,57.78431372549021,US
2019-10-23,55.70326797385622,US
2019-10-24,53.64771241830067,US
2019-10-25,52.895424836601315,US
2019-10-26,54.65882352941177,US
2019-10-27,54.87254901960782,US
2019-10-28,51.24901960784315,US
2019-10-29,49.68954248366012,US
2019-10-30,48.730718954248374,US
2019-10-31,48.84313725490196,US
2019-11-01,44.18366013071896,US
2019-11-02,44.48300653594771,US
2019-11-03,46.08888888888889,US
2019-11-04,48.75816993464052,US
2019-11-05,49.62614379084969,US
2019-11-06,49.27777777777779,US
2019-11-07,46.39411764705884,US
2019-11-08,41.325490196078405,US
2019-11-09,42.44379084967324,US
2019-11-10,46.801960784313714,US
2019-11-11,44.401307189542514,US
2019-11-12,34.798692810457524,US
2019-11-13,33.13006535947713,US
2019-11-14,38.13594771241828,US
2019-11-15,42.19869281045752,US
2019-11-16,42.88954248366011,US
2019-11-17,43.01895424836601,US
2019-11-18,45.36209150326796,US
2019-11-19,47.36666666666666,US
2019-11-20,48.03267973856211,US
2019-11-21,47.35490196078432,US
2019-11-22,45.79411764705882,US
2019-11-23,43.02875816993465,US
2019-11-24,44.498039215686276,US
2019-11-25,45.88562091503269,US
2019-11-26,47.58300653594772,US
2019-11-27,46.431372549019585,US
2019-11-28,42.12941176470589,US
2019-11-29,41.0516339869281,US
2019-11-30,43.610457516339864,US
2019-12-01,42.53790849673204,US
2019-12-02,38.194117647058825,US
2019-12-03,38.983660130718945,US
2019-12-04,41.80784313725491,US
2019-12-05,43.057516339869274,US
2019-12-06,43.402614379084966,US
2019-12-07,41.57712418300654,US
2019-12-08,43.26470588235297,US
2019-12-09,47.18300653594769,US
2019-12-10,42.86601307189541,US
2019-12-11,35.51307189542484,US
2019-12-12,37.05882352941177,US
2019-12-13,41.2359477124183,US
2019-12-14,42.365359477124194,US
2019-12-15,39.84836601307187,US
2019-12-16,38.464705882352945,US
2019-12-17,36.78562091503266,US
2019-12-18,32.97516339869282,US
2019-12-19,31.575816993464066,US
2019-12-20,36.17320261437906,US
2019-12-21,39.15882352941174,US
2019-12-22,41.07124183006534,US
2019-12-23,43.339869281045736,US
2019-12-24,44.28366013071894,US
2019-12-25,43.95032679738562,US
2019-12-26,45.256209150326775,US
2019-12-27,45.56143790849673,US
2019-12-28,46.078431372549005,US
2019-12-29,46.65620915032681,US
2019-12-30,43.96405228758169,US
2019-12-31,39.30849673202615,US
2020-01-01,40.02549019607844,US
2020-01-02,43.58758169934643,US
2020-01-03,46.134640522875834,US
2020-01-04,44.09150326797386,US
2020-01-05,40.12679738562092,US
2020-01-06,39.92941176470588,US
2020-01-07,40.595424836601296,US
2020-01-08,37.669934640522875,US
2020-01-09,39.39934640522876,US
2020-01-10,44.95032679738562,US
2020-01-11,45.71699346405229,US
2020-01-12,42.668627450980395,US
2020-01-13,41.37581699346402,US
2020-01-14,42.455555555555584,US
2020-01-15,44.2450980392157,US
2020-01-16,40.50588235294118,US
2020-01-17,34.68496732026145,US
2020-01-18,37.00522875816994,US
2020-01-19,34.36601307189542,US
2020-01-20,29.809803921568626,US
2020-01-21,30.549673202614393,US
2020-01-22,33.680392156862744,US
2020-01-23,38.82614379084969,US
2020-01-24,41.964705882352966,US
2020-01-25,42.38235294117651,US
2020-01-26,40.83202614379085,US
2020-01-27,41.56928104575162,US
2020-01-28,40.33660130718954,US
2020-01-29,38.27058823529412,US
2020-01-30,37.698039215686286,US
2020-01-31,39.4202614379085,US
2020-02-01,41.82810457516341,US
2020-02-02,44.779084967320266,US
2020-02-03,46.05032679738562,US
2020-02-04,44.03137254901961,US
2020-02-05,39.250326797385625,US
2020-02-06,38.77712418300651,US
2020-02-07,38.458169934640516,US
2020-02-08,36.37712418300654,US
2020-02-09,39.65882352941177,US
2020-02-10,42.446405228758174,US
2020-02-11,42.05490196078432,US
2020-02-12,40.951633986928115,US
2020-02-13,37.68954248366015,US
2020-02-14,31.320915032679746,US
2020-02-15,33.52026143790849,US
2020-02-16,41.52418300653595,US
2020-02-17,43.85359477124182,US
2020-02-18,44.337254901960776,US
2020-02-19,39.77777777777779,US
2020-02-20,34.507843137254916,US
2020-02-21,33.00980392156863,US
2020-02-22,38.90980392156863,US
2020-02-23,43.888888888888886,US
2020-02-24,45.643790849673216,US
2020-02-25,44.78562091503265,US
2020-02-26,41.71111111111111,US
2020-02-27,38.062745098039215,US
2020-02-28,38.36862745098039,US
2020-02-29,39.74248366013073,US
2020-03-01,43.10261437908497,US
2020-03-02,47.815686274509794,US
2020-03-03,51.083006535947725,US
2020-03-04,49.93921568627451,US
2020-03-05,47.46274509803923,US
2020-03-06,45.69215686274511,US
2020-03-07,44.50261437908498,US
2020-03-08,48.018300653594764,US
2020-03-09,52.46601307189541,US
2020-03-10,52.991503267973876,US
2020-03-11,51.707843137254905,US
2020-03-12,52.82026143790851,US
2020-03-13,51.83529411764707,US
2020-03-14,47.34052287581699,US
2020-03-15,45.21568627450979,US
2020-03-16,44.92352941176472,US
2020-03-17,48.792810457516325,US
2020-03-18,50.99477124183008,US
2020-03-19,53.93267973856209,US
2020-03-20,53.783006535947735,US
2020-03-21,46.37908496732025,US
2020-03-22,45.0117647058824,US
2020-03-23,48.65359477124181,US
2020-03-24,51.4862745098039,US
2020-03-25,52.00457516339872,US
2020-03-26,53.90653594771241,US
2020-03-27,56.20522875816992,US
2020-03-28,56.6686274509804,US
2020-03-29,56.03725490196078,US
2020-03-30,54.462091503267956,US
2020-03-31,51.638562091503275,US
2020-04-01,49.79934640522877,US
2020-04-02,50.24183006535948,US
2020-04-03,49.714379084967284,US
2020-04-04,49.69869281045753,US
2020-04-05,52.79477124183005,US
2020-04-06,56.501307189542466,US
2020-04-07,60.73986928104572,US
2020-04-08,61.89607843137255,US
2020-04-09,56.713071895424804,US
2020-04-10,50.615686274509805,US
2020-04-11,52.04575163398695,US
2020-04-12,53.81176470588235,US
2020-04-13,51.67908496732027,US
2020-04-14,47.25555555555558,US
2020-04-15,46.462091503267956,US
2020-04-16,47.233986928104564,US
2020-04-17,48.80718954248366,US
2020-04-18,51.686274509803894,US
2020-04-19,54.32026143790845,US
2020-04-20,55.99084967320263,US
2020-04-21,56.25620915032681,US
2020-04-22,55.20261437908497,US
2020-04-23,56.74509803921571,US
2020-04-24,58.275816993464055,US
2020-04-25,57.94836601307186,US
2020-04-26,58.15163398692811,US
2020-04-27,58.26143790849673,US
2020-04-28,61.15163398692812,US
2020-04-29,62.036601307189535,US
2020-04-30,59.08431372549019,US
2020-05-01,60.96732026143787,US
2020-05-02,64.40065359477124,US
2020-05-03,66.29281045751634,US
2020-05-04,63.38169934640523,US
2020-05-05,59.666013071895435,US
2020-05-06,58.19215686274509,US
2020-05-07,57.69869281045752,US
2020-05-08,56.474509803921585,US
2020-05-09,52.6516339869281,US
2020-05-10,55.71764705882356,US
2020-05-11,55.5,US
2020-05-12,54.70980392156864,US
2020-05-13,54.894736842105274,US
